"# incidents = xy pairs describing map coordinates, a.u., of incidents",,,,,referencepoints = xy pairs describing 
92.359,19.4945,,,,
90.4818,19.4752,,,,
83.6862,25.0343,,,,
85.098,21.0753,,,,
86.3627,15.1649,,,,
90.5326,16.2748,,,,
86.2862,13.6556,,,,
91.8195,14.4485,,,,
94.9315,15.5843,,,,
95.1757,16.5434,,,,
96.3038,16.886,,,,
97.7562,14.1049,,,,
88.5892,10.4049,,,,
90.8399,10.0602,,,,
91.2071,8.5554,,,,
91.6122,7.7502,,,,
92.7075,8.3134,,,,
91.0949,6.7515,,,,
95.5941,5.6941,,,,
93.6128,5.3426,,,,
92.2373,3.452,,,,
91.8241,2.7854,,,,
97.248,2.2894,,,,
86.4474,5.6735,,,,
86.2115,6.2229,,,,
82.2351,3.0547,,,,
83.9479,4.2129,,,,
83.2414,6.082,,,,
81.3694,7.0193,,,,
82.0937,8.4248,,,,
81.6635,10.8854,,,,
80.6428,11.4636,,,,
79.5638,13.8807,,,,
80.1899,16.0211,,,,
79.1802,18.6229,,,,
79.1519,19.6896,,,,
77.976,23.0991,,,,
77.2801,20.6637,,,,
77.0223,17.2026,,,,
77.9733,16.3662,,,,
75.4622,12.7715,,,,
74.2383,13.6419,,,,
72.0137,12.5152,,,,
73.2107,19.2237,,,,
68.3696,1.4402,,,,
68.9712,17.8555,,,,
69.3039,22.5314,,,,
69.8272,24.5972,,,,
68.7654,23.924,,,,
68.0471,23.6223,,,,
67.3638,23.5049,,,,
66.7127,23.0199,,,,
66.9474,22.2496,,,,
66.5276,20.3689,,,,
64.0093,21.7043,,,,
65.0258,20.3535,,,,
63.9985,19.7174,,,,
60.1572,16.293,,,,
58.3489,16.3848,,,,
53.9075,15.5664,,,,
52.7689,0.8012,,,,
51.2061,14.6188,,,,
46.3315,21.9637,,,,
47.1482,21.5306,,,,
46.2878,20.1972,,,,
47.4786,19.5104,,,,
49.3893,13.1652,,,,
47.8469,11.9719,,,,
48.0252,0.8627,,,,
47.5215,2.3659,,,,
45.5727,1.7572,,,,
46.7547,5.7061,,,,
45.4184,4.7357,,,,
45.0983,8.6324,,,,
44.922,7.6004,,,,
41.069,20.7689,,,,
41.7309,16.9862,,,,
43.4323,16.0471,,,,
38.6901,16.3662,,,,
38.5483,15.4082,,,,
39.772,14.501,,,,
41.8071,12.1673,,,,
44.0244,11.9693,,,,
40.9847,11.5701,,,,
43.1308,10.8195,,,,
42.0335,9.8885,,,,
43.3841,7.2166,,,,
44.2649,6.0116,,,,
46.3658,3.237,,,,
42.3453,4.4833,,,,
41.2864,4.3252,,,,
40.8813,5.1305,,,,
41.4318,5.9456,,,,
41.8115,6.7221,,,,
39.7941,6.0391,,,,
40.1153,8.6178,,,,
39.4386,9.7146,,,,
38.6484,8.7499,,,,
36.4281,8.3959,,,,
36.6558,12.5925,,,,
36.3221,13.987,,,,
35.7132,14.9742,,,,
35.3487,10.7393,,,,
33.8979,7.5604,,,,
32.6703,1.5139,,,,
31.1457,3.5585,,,,
30.5314,9.8068,,,,
33.1754,12.7406,,,,
34.5529,14.999,,,,
34.4294,17.3893,,,,
32.5845,23.2937,,,,
28.1155,23.6524,,,,
25.3474,10.4892,,,,
27.887,6.7993,,,,
29.6867,5.1255,,,,
25.554,4.5678,,,,
22.3913,0.4146,,,,
23.114,7.7436,,,,
20.2302,4.6602,,,,
14.0198,23.6176,,,,
13.0139,20.6639,,,,
12.4519,17.7515,,,,
11.1864,17.2602,,,,
16.491,7.4179,,,,
10.8617,14.056,,,,
10.405,11.6598,,,,
14.0285,6.4727,,,,
12.2129,5.2399,,,,
12.6867,4.5089,,,,
10.5483,0.403,,,,
6.9476,3.53,,,,
5.4793,3.4045,,,,
0.8132,5.1592,,,,
0.3048,5.8162,,,,
